Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
3772	0	-15802.3	-15815.2	12.9081	0.108686	0.0937163	0.10378	0.104987	0.111109	0.077037	0.126119	0.0941823	0.0905858	0.178509	0.0717745	0.0879384	0.0976199	0.112142	0.0982428	0.128478	0.123624	0.122273	0.111408	0.0742055	0.117023	0.0936082	0.183901	0.0414031	0.0163642	0.0339583	0.0454699	0.0468653	0.0264882	0.028148	0.0569449	0.0358157	0.0242211	0.047322	0.0170862	0.0685373	0.0231521	0.0293091	0.00926416	0.0387949	0.0433025	0.0240109	0.0306881	3.198095
3773	1	-15804.5	-15818.5	14.0194	0.131497	0.105643	0.0929935	0.0987841	0.115859	0.102773	0.116564	0.0916149	0.0808364	0.155848	0.0879194	0.0778857	0.103446	0.0816434	0.0952982	0.114626	0.117124	0.117156	0.124665	0.0616522	0.0790238	0.0662677	0.157481	0.0310541	0.0310794	0.0304116	0.021539	0.0133084	0.0312565	0.0194201	0.0359098	0.0740762	0.0397384	0.0377923	0.0205117	0.0417627	0.0382217	0.0529648	0.0545665	0.0368328	0.0558245	0.017541	0.0265495	3.086963
3774	0	-15805.2	-15818.8	13.6093	0.144888	0.112812	0.0920322	0.104987	0.099468	0.0740827	0.134614	0.0979223	0.0991189	0.141344	0.0760437	0.0712551	0.0792529	0.0918077	0.0964839	0.128478	0.123403	0.102653	0.128397	0.0653129	0.0978493	0.076665	0.168087	0.0418763	0.0249769	0.0206627	0.0608229	0.0397088	0.0203003	0.0192027	0.0569449	0.0479451	0.0292241	0.0429517	0.0433811	0.0740357	0.0252202	0.0429547	0.0173274	0.018504	0.0454649	0.0266145	0.0228996	3.127977
3775	1	-15807.7	-15820.2	12.5229	0.119921	0.128756	0.106553	0.117834	0.12435	0.0859399	0.116564	0.0952966	0.0861393	0.151979	0.066071	0.127696	0.106568	0.0842247	0.123382	0.116347	0.126346	0.09588	0.105086	0.0779664	0.09003	0.0846328	0.149559	0.0360351	0.0349749	0.0397275	0.0354395	0.0135168	0.0263007	0.0362664	0.0316546	0.0821461	0.043683	0.0346018	0.0294386	0.0323217	0.0217715	0.0476212	0.0689579	0.0298567	0.0527033	0.0291773	0.0233055	3.236621
3776	0	-15804.4	-15817	12.6106	0.144704	0.0916164	0.0920322	0.112165	0.117087	0.0765451	0.118943	0.098596	0.0931178	0.177389	0.0783172	0.0833703	0.119008	0.100552	0.101287	0.120863	0.119129	0.124189	0.0958702	0.0784465	0.0733404	0.0735023	0.199971	0.0251078	0.0197655	0.0267171	0.0433403	0.0384956	0.022445	0.0299778	0.055873	0.0377249	0.0254186	0.0596264	0.0279236	0.0795081	0.0200169	0.0484631	0.0124448	0.0410981	0.0641396	0.0281504	0.0315681	3.227846
3777	1	-15799.6	-15812.3	12.7248	0.110372	0.0885576	0.109259	0.0909977	0.101857	0.0747494	0.116564	0.091764	0.0897703	0.162332	0.0770247	0.102821	0.108839	0.114868	0.0963826	0.132497	0.131811	0.109835	0.140222	0.073733	0.0846706	0.0850025	0.175626	0.0302422	0.0430844	0.0529646	0.0330712	0.0197438	0.0282486	0.0262164	0.0236132	0.0877173	0.0408704	0.0417136	0.0256629	0.0368306	0.0247076	0.0479144	0.0548299	0.0133743	0.0426096	0.0381071	0.0353475	3.216426
3778	0	-15795.5	-15808.4	12.9037	0.117385	0.0909063	0.113959	0.0968685	0.110771	0.0979533	0.12939	0.0801001	0.105125	0.149639	0.0825122	0.082443	0.0983589	0.0877008	0.12456	0.122803	0.128304	0.12195	0.102125	0.0832511	0.0803431	0.0814525	0.153974	0.0346842	0.0313313	0.0301348	0.0421169	0.041958	0.028357	0.0178137	0.0656854	0.0387471	0.0300391	0.0496314	0.034429	0.0860012	0.0239098	0.0270748	0.0228318	0.0423131	0.048925	0.0281504	0.0325313	3.198539
3779	1	-15807.7	-15820.9	13.2402	0.110159	0.0974522	0.104798	0.0802757	0.0983158	0.094658	0.114476	0.0786014	0.0830379	0.161023	0.069957	0.0538022	0.100736	0.117904	0.126958	0.125884	0.153735	0.109802	0.117431	0.0747986	0.0880969	0.0947358	0.176081	0.0292248	0.0309083	0.050902	0.0340548	0.0196239	0.0222673	0.0404024	0.03736	0.0931591	0.0327135	0.0429027	0.00862257	0.051717	0.0295924	0.0409108	0.0548641	0.0150178	0.0408297	0.0293674	0.0277298	3.164889
3780	0	-15806	-15818.5	12.5018	0.136782	0.0941842	0.0893578	0.111053	0.110771	0.103526	0.133367	0.0784547	0.107191	0.175753	0.0679069	0.10221	0.101927	0.11157	0.122138	0.125836	0.14023	0.106516	0.111062	0.0827798	0.0864593	0.072167	0.125481	0.0283901	0.0335633	0.0342624	0.0584236	0.0406146	0.0256779	0.015386	0.0572541	0.0384629	0.0383347	0.0355591	0.0422119	0.0701557	0.0283562	0.0334521	0.0109675	0.0429829	0.0447476	0.0242859	0.0389196	3.23873
3781	1	-15810.5	-15823.1	12.618	0.127809	0.122451	0.110468	0.0924101	0.111102	0.0838802	0.118966	0.0963635	0.0970385	0.188425	0.0634203	0.104591	0.123917	0.0891846	0.114841	0.130273	0.117846	0.099979	0.117975	0.0708647	0.0938179	0.0849145	0.161216	0.0293501	0.0284143	0.0410601	0.033439	0.0326353	0.0199357	0.0274723	0.0331665	0.0765932	0.0319102	0.0453953	0.0218172	0.0246196	0.0318968	0.0529438	0.0639609	0.0324834	0.0313653	0.0213221	0.025578	3.227111
3782	0	-15807.4	-15820.9	13.49	0.130658	0.105119	0.102067	0.100351	0.127095	0.0778536	0.128716	0.0818098	0.0907561	0.173579	0.0650107	0.0882063	0.0982171	0.0929732	0.112275	0.125836	0.109938	0.118173	0.1361	0.0641788	0.102313	0.0942011	0.133331	0.0342189	0.0274097	0.0290349	0.053704	0.0432076	0.0137578	0.0112649	0.0476727	0.0374075	0.0236437	0.0556782	0.0210793	0.0785219	0.0408405	0.0223551	0.0118575	0.0237494	0.0446756	0.0149252	0.0461411	3.139904
3783	1	-15799.8	-15812.5	12.7024	0.142235	0.094161	0.0923705	0.113261	0.107325	0.0810452	0.128414	0.0814912	0.103102	0.174646	0.0711001	0.0874373	0.0824496	0.103731	0.118864	0.144086	0.124504	0.111425	0.130257	0.0711961	0.0932296	0.0738376	0.145491	0.0305227	0.0365934	0.0279336	0.0304365	0.0322394	0.0363901	0.0328842	0.0264714	0.0960595	0.0275765	0.0300648	0.0122885	0.0505515	0.0235447	0.0501267	0.0537518	0.0296302	0.0554738	0.0335927	0.0268729	3.218666
3784	0	-15807	-15819.1	12.0966	0.135593	0.0922741	0.0988972	0.113315	0.11022	0.109027	0.139201	0.0873616	0.0986552	0.136725	0.08857	0.0961462	0.0932652	0.0968634	0.113139	0.134637	0.135459	0.103896	0.12592	0.076854	0.0760603	0.0854279	0.176448	0.0282638	0.0266497	0.0452941	0.0378933	0.0379222	0.0224327	0.0378058	0.0502223	0.0472491	0.0124275	0.0587146	0.0300833	0.0820747	0.0412205	0.0479795	0.0288213	0.0373778	0.0345206	0.0230025	0.0253369	3.279249
3785	1	-15800.3	-15812.7	12.4306	0.113579	0.113699	0.0923598	0.122573	0.118449	0.0817774	0.129109	0.0831554	0.106283	0.139051	0.080908	0.0790284	0.104533	0.0812257	0.0938119	0.126537	0.125039	0.109778	0.123644	0.0764946	0.0878518	0.0901168	0.172391	0.0437881	0.0331909	0.0436128	0.0408959	0.0187727	0.0197569	0.0329571	0.037733	0.0776587	0.0375006	0.0461835	0.0337018	0.0548857	0.0298476	0.0375263	0.0621053	0.0259273	0.061825	0.0352038	0.0213832	3.245849
3786	0	-15813.9	-15826.4	12.5197	0.142048	0.100782	0.0755785	0.118442	0.112425	0.0957793	0.0965852	0.0970649	0.0899678	0.170745	0.0749235	0.0752422	0.0881924	0.0885462	0.103186	0.117864	0.135459	0.123291	0.122951	0.0762043	0.0835583	0.0902448	0.168965	0.0216422	0.0444876	0.0355594	0.0502161	0.0705062	0.0283663	0.00977734	0.0502223	0.0449678	0.0362733	0.0692491	0.029265	0.0830518	0.028888	0.031459	0.0259706	0.0394094	0.0414056	0.0277372	0.0204423	3.236943
3787	1	-15807	-15819.4	12.4605	0.125691	0.0997012	0.115297	0.117432	0.101874	0.0589413	0.10532	0.0736576	0.123907	0.173646	0.0958114	0.0772212	0.0954326	0.0882435	0.116096	0.116794	0.146792	0.110925	0.112287	0.0690439	0.0872522	0.0892858	0.173684	0.0400518	0.0338705	0.0458799	0.0323602	0.0198339	0.0330327	0.0214377	0.0351192	0.0675045	0.0398482	0.0441332	0.0242684	0.052063	0.0238022	0.0515269	0.0550436	0.0129049	0.0620747	0.0450353	0.0287347	3.242859
3788	0	-15802.6	-15814.8	12.1975	0.147491	0.123787	0.0844127	0.113872	0.115093	0.0817154	0.127117	0.0663264	0.105656	0.173931	0.0857153	0.0843337	0.089295	0.09974	0.124107	0.120283	0.140478	0.11304	0.108453	0.0742467	0.0975323	0.0963433	0.185015	0.0224433	0.0187699	0.0340825	0.0529169	0.0388543	0.00918638	0.0180241	0.0600243	0.0490369	0.022927	0.0531124	0.0321794	0.0687202	0.0323039	0.030605	0.0412671	0.0410876	0.0401331	0.0290886	0.0164098	3.269158
3789	1	-15805.4	-15818	12.5731	0.117043	0.109983	0.0937156	0.102118	0.131225	0.0768598	0.128284	0.08071	0.0927816	0.168778	0.0811532	0.0802027	0.09674	0.111815	0.10636	0.153061	0.118041	0.126879	0.121108	0.10099	0.105795	0.0853557	0.166025	0.0260556	0.023042	0.0557621	0.0321348	0.00988049	0.0230446	0.015234	0.0284066	0.0774463	0.034756	0.0246331	0.0135973	0.0502348	0.0180309	0.0559329	0.053165	0.0133735	0.0369782	0.0360028	0.048859	3.231594
3790	0	-15804.5	-15817.2	12.7492	0.137527	0.10338	0.109975	0.0867653	0.126701	0.094349	0.144397	0.0949731	0.109425	0.174136	0.0714825	0.10095	0.08856	0.0865366	0.10292	0.132091	0.120708	0.109918	0.10851	0.0742467	0.0890387	0.0884764	0.162577	0.0252886	0.0183886	0.0235471	0.0394938	0.0522823	0.0137141	0.0315675	0.0591252	0.0523362	0.0165904	0.050392	0.0294099	0.0518924	0.0303318	0.0315391	0.0283685	0.0321877	0.0537969	0.0267998	0.0292905	3.213985
3791	1	-15809.9	-15822.1	12.2103	0.163947	0.115489	0.100807	0.0882477	0.100333	0.0927595	0.123361	0.0718486	0.108281	0.153535	0.0814158	0.0733865	0.120255	0.0915889	0.144785	0.121273	0.124527	0.123349	0.116476	0.089752	0.0965009	0.0831222	0.152775	0.0324309	0.0461641	0.0609208	0.041146	0.0211528	0.0221897	0.028979	0.0221189	0.0636559	0.0454769	0.0309651	0.0170702	0.039272	0.0187307	0.0394146	0.0570618	0.0288589	0.0407734	0.0337023	0.0399784	3.267877
3792	0	-15805	-15816.9	11.8774	0.135009	0.111321	0.107009	0.100008	0.113466	0.0742382	0.123398	0.08817	0.109535	0.173682	0.0832792	0.0792054	0.113567	0.0823903	0.1177	0.126461	0.138454	0.117705	0.127252	0.0850948	0.0855156	0.0884764	0.176549	0.0306893	0.0179479	0.0236095	0.0641859	0.0370031	0.016513	0.0102676	0.052161	0.0472015	0.0121516	0.0619802	0.0527693	0.0823324	0.0328144	0.0322412	0.0252662	0.0450204	0.0395346	0.0271877	0.0328071	3.30117
3793	1	-15803.9	-15817.3	13.3974	0.116586	0.0809062	0.0828694	0.127193	0.104857	0.0796163	0.124892	0.0916903	0.0878092	0.164107	0.0600678	0.0900979	0.0954962	0.084639	0.115853	0.141313	0.130732	0.105142	0.108538	0.0651543	0.0944673	0.0890576	0.174553	0.0338761	0.0303609	0.0496503	0.0239215	0.0176415	0.0344993	0.028979	0.0294898	0.079874	0.0384035	0.0341062	0.0231612	0.0483871	0.0492647	0.0296742	0.0496215	0.0208167	0.0407734	0.0375572	0.0334746	3.149171
3794	0	-15805.3	-15818.1	12.8494	0.120783	0.103392	0.101159	0.0786534	0.112342	0.0731603	0.1243	0.0819537	0.101023	0.17513	0.0790464	0.0891971	0.0997888	0.108134	0.112218	0.118993	0.137192	0.103657	0.15562	0.0549395	0.0913994	0.0868211	0.157831	0.0312482	0.0325191	0.0409301	0.0433636	0.0408647	0.00891769	0.0280291	0.0574775	0.0428939	0.0229987	0.056787	0.0194845	0.0720897	0.0479554	0.0256293	0.0206503	0.0313851	0.0575807	0.0339651	0.0224618	3.203966
3795	1	-15804.9	-15818.1	13.2118	0.105654	0.120213	0.127296	0.102987	0.116097	0.0815826	0.100522	0.0848264	0.0952018	0.172435	0.0844816	0.0799575	0.0968157	0.0975131	0.121742	0.117089	0.0955958	0.118295	0.125519	0.0831056	0.0920312	0.0675304	0.153899	0.0443853	0.0247893	0.0380468	0.0300077	0.0224312	0.0422884	0.0328525	0.0262516	0.0728098	0.0331219	0.0377636	0.0305035	0.0341997	0.0210378	0.0485981	0.0708586	0.0276563	0.0399155	0.0297745	0.0200462	3.167727
3796	0	-15809.2	-15821.5	12.364	0.13525	0.100846	0.0833837	0.0921744	0.102616	0.0775161	0.127889	0.0962217	0.101235	0.188188	0.0732889	0.0839009	0.116812	0.0889105	0.132754	0.128509	0.129254	0.11269	0.108794	0.0758908	0.0844106	0.0960766	0.179362	0.0351286	0.0434976	0.0438262	0.030611	0.0331974	0.0133195	0.0263159	0.0388374	0.0481253	0.0305502	0.0812063	0.0249939	0.0665251	0.020272	0.0328998	0.021213	0.0384523	0.0508202	0.0212938	0.0354454	3.252503
3797	1	-15806.4	-15820.1	13.646	0.105654	0.0895324	0.104508	0.101992	0.109992	0.0764327	0.142462	0.0755892	0.109381	0.166375	0.0697402	0.0896193	0.091099	0.09198	0.1015	0.133903	0.101869	0.128417	0.143466	0.080235	0.078136	0.0835891	0.181862	0.0241878	0.0222294	0.0423919	0.0229132	0.00962159	0.01255	0.0234383	0.033966	0.08499	0.0335915	0.0314173	0.0180262	0.0378577	0.0278672	0.0413516	0.0611339	0.0374125	0.0323536	0.0272828	0.0423907	3.124306
3798	0	-15807.3	-15818.9	11.617	0.135147	0.115288	0.113954	0.104433	0.125748	0.0825021	0.133827	0.10196	0.0998758	0.170964	0.083748	0.0830656	0.0959768	0.108828	0.101158	0.123885	0.128658	0.106457	0.0974471	0.0881226	0.0803575	0.0983557	0.161483	0.0290843	0.0296656	0.0206324	0.0381311	0.0557257	0.017804	0.0382616	0.0524973	0.0486283	0.0391528	0.060983	0.0260551	0.0837134	0.0295411	0.0370387	0.0325409	0.0414735	0.0440493	0.0258249	0.0351628	3.327207
3799	1	-15809.9	-15823.5	13.5884	0.145041	0.0931996	0.104935	0.0867716	0.103701	0.0767645	0.117733	0.0627108	0.112077	0.169806	0.0778626	0.0577037	0.0815326	0.113388	0.103998	0.137482	0.113202	0.136651	0.134474	0.063061	0.0901438	0.0840958	0.154663	0.022927	0.0263305	0.0492685	0.0253077	0.0135904	0.0194251	0.0311086	0.0223407	0.0684248	0.0405704	0.0409243	0.0237831	0.0373147	0.0278672	0.0527613	0.0466287	0.0230434	0.055469	0.0314636	0.0505245	3.130072
3800	0	-15809.9	-15823	13.1569	0.117097	0.0830595	0.107444	0.0923705	0.128131	0.0717803	0.12714	0.05651	0.114419	0.177511	0.0928108	0.0628809	0.0782553	0.0993397	0.105108	0.129731	0.121596	0.111663	0.115564	0.0833813	0.0910805	0.0894824	0.165255	0.0321317	0.0351207	0.0297973	0.0478627	0.0347415	0.0229321	0.0374727	0.0512048	0.056116	0.0360979	0.0450407	0.0211937	0.0710377	0.021219	0.0335927	0.0331343	0.0282773	0.0551686	0.0280311	0.0314316	3.173216
3801	1	-15801.9	-15815.3	13.404	0.139732	0.100958	0.110943	0.0997227	0.125487	0.0726169	0.108454	0.0773884	0.0923443	0.151215	0.0698991	0.0898391	0.0875642	0.0838016	0.112611	0.125829	0.0980854	0.110438	0.124054	0.0737568	0.0876909	0.0898517	0.162686	0.0450261	0.0349227	0.0336854	0.0413373	0.0251361	0.0402143	0.0358179	0.019432	0.0802375	0.0538156	0.0287051	0.022296	0.0439873	0.0346868	0.0356545	0.0501421	0.0357793	0.043647	0.0220887	0.0269223	3.148503
3802	0	-15819.7	-15832.8	13.1596	0.146889	0.122048	0.103886	0.104164	0.0899601	0.0797415	0.116854	0.0849071	0.070591	0.172228	0.10157	0.0815214	0.0784252	0.105232	0.111758	0.116733	0.131869	0.115998	0.117543	0.0671459	0.0939231	0.0815269	0.146496	0.0122222	0.0167346	0.0279687	0.046752	0.0433167	0.0303855	0.0329954	0.0854568	0.0326607	0.0158175	0.0491023	0.0264613	0.0718854	0.0391295	0.0321607	0.0150033	0.0349455	0.0700287	0.018671	0.0302384	3.172946
3803	1	-15803.3	-15815.4	12.1189	0.135685	0.104323	0.0939224	0.105536	0.106768	0.074622	0.123989	0.0778903	0.0817988	0.173248	0.0944631	0.086226	0.0976095	0.108596	0.120886	0.144283	0.137726	0.101154	0.151843	0.0851699	0.0861915	0.0758462	0.161591	0.0468945	0.0405582	0.0474916	0.0141364	0.0292044	0.0247084	0.0262855	0.0438802	0.0867013	0.0469096	0.0433579	0.0111239	0.0426304	0.0316025	0.0393307	0.0591194	0.0178913	0.0400199	0.0252166	0.0305914	3.277022
3804	0	-15805.5	-15818.1	12.6495	0.14481	0.101433	0.0955961	0.111795	0.104049	0.0998414	0.126604	0.0776785	0.101029	0.170217	0.0956322	0.0950747	0.0886682	0.102575	0.111758	0.118337	0.13355	0.0884889	0.104677	0.0857277	0.108248	0.0954794	0.14778	0.0368784	0.0197096	0.0251448	0.0548661	0.0376495	0.0141432	0.0350611	0.0550463	0.0522375	0.028664	0.0487152	0.0297519	0.0776161	0.029684	0.0332799	0.0243403	0.0143347	0.0436104	0.0314893	0.0226891	3.22396
3805	1	-15802.5	-15815.3	12.739	0.0986584	0.090764	0.109531	0.0958341	0.110465	0.0664867	0.116033	0.0786245	0.0937407	0.190794	0.0832596	0.0873684	0.103042	0.122324	0.13699	0.126286	0.124354	0.109173	0.124082	0.074808	0.0693134	0.0847413	0.174457	0.03045	0.0397358	0.0430303	0.0281447	0.0341927	0.0287464	0.045072	0.0250693	0.0911586	0.0296293	0.03825	0.0287639	0.0395454	0.0244164	0.0458937	0.0431126	0.0304725	0.0476493	0.0296209	0.0209209	3.215004
3806	0	-15801.9	-15815.3	13.4517	0.139721	0.0820707	0.0949893	0.112912	0.116863	0.0875424	0.130704	0.0803899	0.0865437	0.165233	0.0664525	0.0963379	0.0893548	0.0877781	0.118134	0.133392	0.117694	0.115691	0.140275	0.0696279	0.0769154	0.0861927	0.17298	0.0335049	0.0350607	0.0397527	0.0485676	0.0338256	0.00940589	0.0338074	0.037889	0.0480139	0.0233641	0.0502035	0.0173994	0.0735731	0.0153319	0.0379228	0.0161625	0.0252934	0.0479431	0.0178502	0.0310711	3.143739
3807	1	-15801.2	-15813.8	12.6434	0.118723	0.098929	0.0945806	0.104694	0.0975366	0.0803386	0.129564	0.0820153	0.0923467	0.17804	0.0815536	0.100661	0.0992907	0.0841001	0.107372	0.153413	0.138172	0.105796	0.113861	0.0801762	0.0839422	0.0615255	0.155284	0.033591	0.0397358	0.0296406	0.0412434	0.0179997	0.0299866	0.045072	0.0318467	0.0797039	0.0358739	0.0457663	0.0286773	0.0416635	0.0260169	0.0448243	0.0686298	0.0239762	0.0610634	0.0249024	0.0324404	3.224569
3808	0	-15811.4	-15824.2	12.7583	0.130932	0.109068	0.0846731	0.104542	0.121528	0.0901789	0.15207	0.0669896	0.0909848	0.141717	0.0895962	0.0963379	0.090574	0.106079	0.0943746	0.13002	0.0967564	0.108275	0.12612	0.080084	0.0982344	0.0917045	0.149021	0.0348596	0.0188552	0.0261281	0.0609353	0.0331332	0.0461148	0.0507516	0.0527334	0.0481735	0.0215393	0.0382776	0.0235939	0.0802576	0.0138561	0.0251726	0.0277039	0.0479852	0.0558564	0.0219882	0.0353014	3.213077
3809	1	-15807.4	-15819.7	12.3773	0.138898	0.101568	0.11566	0.113469	0.102708	0.0829755	0.091116	0.0777461	0.114373	0.177845	0.0797289	0.0794972	0.0972533	0.0865503	0.115157	0.141935	0.120561	0.11818	0.142454	0.0660127	0.0803657	0.0907957	0.182476	0.0364578	0.0287166	0.0533358	0.0190793	0.0288474	0.0186189	0.0201397	0.029631	0.0724648	0.0337679	0.0311096	0.0209915	0.0535953	0.0267216	0.0647052	0.0508099	0.0343966	0.0643681	0.0231932	0.0228973	3.251174
3810	0	-15804.7	-15817.1	12.4086	0.105086	0.112387	0.097125	0.104862	0.116816	0.0735589	0.138876	0.0906561	0.0908861	0.174217	0.0646047	0.0879553	0.085024	0.104802	0.116029	0.158421	0.115588	0.111154	0.105363	0.0887723	0.103158	0.0778831	0.192693	0.0234471	0.0300335	0.0319061	0.0487931	0.0243019	0.0181648	0.0290562	0.068274	0.0463253	0.0270878	0.0397867	0.0310323	0.0619221	0.0280731	0.0289963	0.0232617	0.050269	0.0526798	0.0405325	0.0281854	3.248045
3811	1	-15801.9	-15813.6	11.7886	0.138801	0.103083	0.112394	0.112465	0.118959	0.0917937	0.132781	0.081035	0.106196	0.15245	0.0826629	0.0938008	0.0871827	0.085848	0.111507	0.144394	0.119004	0.112504	0.121416	0.0971985	0.10646	0.0851829	0.164151	0.0439848	0.0279855	0.0648518	0.045678	0.0223747	0.0219709	0.039572	0.0414151	0.0724412	0.0332266	0.0365672	0.018113	0.050497	0.0197762	0.0349477	0.0564291	0.0307476	0.0396653	0.0231932	0.0253465	3.310052
3812	0	-15811.2	-15825	13.7794	0.125556	0.110448	0.0977933	0.0856477	0.113382	0.0721373	0.110582	0.0870686	0.0945107	0.14167	0.0732587	0.0872834	0.10457	0.0958417	0.114595	0.115984	0.103878	0.115736	0.102454	0.0748719	0.0775432	0.0866401	0.178922	0.0361154	0.0124376	0.0267694	0.0487931	0.0468589	0.0246477	0.0335254	0.0365386	0.0554839	0.0344931	0.0494445	0.0231908	0.0707787	0.0169192	0.0202355	0.0378411	0.0597539	0.0444875	0.0317195	0.0305638	3.110972
3813	1	-15805	-15816.8	11.84	0.128378	0.0971152	0.0929141	0.129964	0.141727	0.0868092	0.132554	0.077322	0.0923728	0.174103	0.0672968	0.0802788	0.103638	0.0958833	0.111092	0.135038	0.124428	0.131711	0.122869	0.0809133	0.0898074	0.0974965	0.14911	0.0340471	0.0283772	0.0498914	0.0504376	0.0192498	0.0304486	0.0182209	0.0329595	0.0839435	0.0469903	0.0368284	0.0305864	0.0395055	0.0214178	0.0445351	0.0594084	0.0320212	0.0383303	0.0358909	0.029	3.304912
3814	0	-15816.8	-15829.3	12.5524	0.120432	0.110579	0.115023	0.117933	0.113159	0.0926098	0.141386	0.0790265	0.0890314	0.163627	0.0790918	0.0910001	0.0894791	0.0877224	0.139264	0.112579	0.0944832	0.0916177	0.138164	0.0702935	0.0833884	0.0794893	0.143682	0.0342943	0.0211389	0.0391061	0.0808829	0.0395153	0.0131054	0.03643	0.0391967	0.0511382	0.0423045	0.0645091	0.0112331	0.0796254	0.0189992	0.0401467	0.0249437	0.0493452	0.0467351	0.0283316	0.0296276	3.23367
3815	1	-15805.8	-15817.8	11.9893	0.153675	0.0829849	0.0989646	0.13032	0.119576	0.0868481	0.13505	0.0764078	0.105567	0.179792	0.0851508	0.0953424	0.0890749	0.0773141	0.0999391	0.135095	0.13284	0.107736	0.122869	0.0812395	0.101019	0.0817765	0.195234	0.0550093	0.0323846	0.0337821	0.0242245	0.0143713	0.0424602	0.0292515	0.0349736	0.0730469	0.0351394	0.043489	0.02148	0.0319674	0.0306649	0.041858	0.0589748	0.012254	0.0527739	0.0246587	0.0234016	3.289983
3816	0	-15796.8	-15810.3	13.5363	0.108239	0.0958531	0.10204	0.0986551	0.120824	0.0716211	0.105495	0.0771281	0.109525	0.154981	0.0966338	0.0817736	0.0895324	0.0891294	0.128775	0.128475	0.127813	0.103539	0.112334	0.0767888	0.0796326	0.0853083	0.174381	0.0356553	0.0195792	0.029132	0.0536659	0.0453673	0.0139504	0.0330144	0.0517941	0.0518207	0.0297606	0.0427196	0.0186331	0.0841427	0.0276997	0.0359052	0.0123715	0.0327326	0.0446298	0.0335381	0.02069	3.13528
3817	1	-15801	-15813.5	12.4758	0.146397	0.106679	0.114109	0.108224	0.105098	0.0860282	0.130366	0.0828505	0.104981	0.135036	0.069832	0.0962959	0.102418	0.082721	0.121936	0.122948	0.126284	0.108187	0.12682	0.0920897	0.107965	0.0798879	0.175283	0.0276111	0.022148	0.0499578	0.0342114	0.0159865	0.0230563	0.0414259	0.0350966	0.08395	0.0288878	0.041052	0.0179105	0.0405423	0.0337921	0.0466913	0.0500624	0.00886812	0.0502652	0.0284868	0.0288911	3.241329
3818	0	-15809.2	-15821.8	12.6668	0.141856	0.0993417	0.0803874	0.116385	0.112132	0.0711052	0.114859	0.0837281	0.0795953	0.177931	0.0795036	0.083838	0.0948186	0.110243	0.127546	0.131703	0.141433	0.100291	0.103298	0.0883895	0.0899391	0.0752478	0.17848	0.033098	0.0399006	0.0319104	0.0307541	0.0631299	0.0174068	0.0298813	0.0731997	0.0446252	0.0318924	0.0441157	0.0148481	0.0711046	0.0360466	0.0229083	0.029814	0.0388808	0.0491979	0.0161248	0.0213344	3.222227
3819	1	-15810.9	-15823.9	13.0894	0.128832	0.113559	0.0993742	0.100735	0.111421	0.0714764	0.114409	0.0851946	0.100102	0.159173	0.0967775	0.074186	0.110921	0.0827748	0.121867	0.106149	0.148626	0.110005	0.120466	0.0650939	0.0915508	0.0894977	0.140008	0.0319298	0.0296855	0.0409033	0.0521232	0.0340644	0.0212066	0.0338339	0.0252319	0.0824992	0.0352385	0.029584	0.0267463	0.047081	0.0201893	0.0410254	0.0495972	0.0155615	0.0402779	0.0191134	0.061873	3.179964
3820	0	-15801.6	-15815.3	13.6569	0.104539	0.0907052	0.0823828	0.097323	0.119933	0.0795284	0.12405	0.0759616	0.105882	0.210423	0.0855002	0.0811639	0.101814	0.0852067	0.103347	0.112405	0.114396	0.115421	0.116507	0.088405	0.0887141	0.0801742	0.175534	0.0227592	0.0295329	0.0228687	0.0534829	0.0352629	0.0146697	0.035012	0.0605912	0.0378805	0.0304219	0.044509	0.0351187	0.0595305	0.0340468	0.0345715	0.0236325	0.0299443	0.02962	0.0228393	0.0276089	3.123219
3821	1	-15798.9	-15811.3	12.3708	0.1214	0.0906786	0.101531	0.116016	0.116506	0.0773459	0.113724	0.0819434	0.0902626	0.154244	0.10034	0.0851381	0.104962	0.0972162	0.12355	0.134246	0.118311	0.115544	0.112683	0.0848591	0.0839421	0.0855563	0.193282	0.0483621	0.0325631	0.0323336	0.0263538	0.0233806	0.025426	0.0307178	0.0289829	0.0818985	0.0409066	0.038189	0.0267463	0.0501075	0.0331554	0.0425121	0.0658336	0.0168228	0.0433856	0.0261399	0.0347269	3.251825
