Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
2414	0	-444.493	-428.768	-15.7249	125136.9	7.892698	0.996409	0.99908	1.00092	1.0036	3.868841
2415	1	-442.536	-427.753	-14.7822	731532.2	7.137218	0.998514	0.99962	1.00038	1.00149	3.702238
2416	0	-434.165	-421.881	-12.2839	922214	10.15798	0.998677	0.999662	1.00034	1.00132	3.442432
2417	1	-441.07	-423.002	-18.0685	961362.2	7.133156	0.998704	0.999669	1.00033	1.0013	4.162542
2418	0	-421.401	-412.258	-9.14306	859877.7	10.78121	0.99863	0.99965	1.00035	1.00137	3.12281
2419	1	-437.419	-421.142	-16.2766	513440.8	8.84006	0.998227	0.999546	1.00045	1.00177	3.918365
2420	0	-434.683	-419.96	-14.7227	516986.2	9.618641	0.998233	0.999548	1.00045	1.00177	3.713051
2421	1	-454.535	-434.434	-20.101	727186	7.920362	0.99851	0.999619	1.00038	1.00149	4.421719
2422	0	-432.98	-417.452	-15.5284	974574.5	9.382969	0.998713	0.999671	1.00033	1.00129	3.809955
2423	1	-445.396	-423.412	-21.9846	614352.2	4.708213	0.998379	0.999585	1.00041	1.00162	4.329324
2424	0	-427.25	-418.231	-9.01902	838314.7	10.1032	0.998612	0.999645	1.00035	1.00139	3.121367
2425	1	-440.673	-427.996	-12.6763	686374.4	8.656642	0.998466	0.999608	1.00039	1.00153	3.509797
2426	0	-436.725	-421.422	-15.3038	675449.4	9.031672	0.998454	0.999605	1.00039	1.00155	3.801632
2427	1	-426.277	-414.989	-11.2888	989054.9	8.510683	0.998722	0.999673	1.00033	1.00128	3.344458
2428	0	-439.603	-419.09	-20.5127	70121.26	4.753074	0.995204	0.99877	1.00122	1.0048	4.042746
2429	1	-445.186	-427.089	-18.0969	646979.4	8.497761	0.99842	0.999596	1.0004	1.00158	4.145107
2430	0	-434.677	-416.003	-18.6739	120236	9.012768	0.996337	0.999061	1.00093	1.00367	4.176281
2431	1	-442.374	-426.168	-16.206	902933.4	7.870589	0.998663	0.999658	1.00034	1.00134	3.929633
2432	0	-432.012	-422.515	-9.49713	635753	11.06269	0.998406	0.999592	1.00041	1.00159	3.147152
2433	1	-440.192	-427.118	-13.0747	299932	10.79448	0.99768	0.999406	1.00059	1.00232	3.486713
2434	0	-439.387	-431.213	-8.17356	998086.3	12.47044	0.998728	0.999675	1.00032	1.00127	2.980142
2435	1	-441.366	-423.52	-17.846	928090.4	7.18854	0.998681	0.999663	1.00034	1.00132	4.133476
2436	0	-441.137	-429.898	-11.2388	745741.2	9.11269	0.998528	0.999624	1.00038	1.00147	3.35232
2437	1	-435.518	-417.751	-17.767	949530.5	8.6726	0.998696	0.999667	1.00033	1.0013	4.096962
2438	0	-434.046	-420.956	-13.0906	59880.22	9.438243	0.99481	0.998668	1.00132	1.0052	3.548719
2439	1	-432.428	-420.826	-11.6014	626334.4	8.66546	0.998394	0.999589	1.00041	1.00161	3.385851
2440	0	-431.144	-418.446	-12.6984	173395.1	8.176062	0.996949	0.999219	1.00078	1.00305	3.500022
2441	1	-438.045	-418.789	-19.2559	974818.4	5.518965	0.998713	0.999671	1.00033	1.00129	4.119561
2442	0	-430.264	-416.168	-14.0955	967296.3	8.232701	0.998708	0.99967	1.00033	1.00129	3.671949
2443	1	-425.87	-413.229	-12.641	410146.5	8.012732	0.998016	0.999492	1.00051	1.00199	3.485172
2444	0	-429.22	-417.078	-12.1416	279401.2	10.93553	0.997596	0.999385	1.00061	1.00241	3.39301
2445	1	-431.596	-414.684	-16.9117	213281.6	8.662758	0.997249	0.999296	1.0007	1.00275	3.998787
2446	0	-422.205	-416.09	-6.11497	904788.8	12.04361	0.998664	0.999658	1.00034	1.00134	2.826493
2447	1	-434.1	-418.536	-15.5642	449594	11.2861	0.998105	0.999515	1.00048	1.0019	3.676921
2448	0	-434.146	-422.717	-11.4285	952559.6	8.655324	0.998698	0.999667	1.00033	1.0013	3.365617
2449	1	-427.552	-415.225	-12.3264	713689.9	9.788055	0.998496	0.999615	1.00038	1.00151	3.459369
2450	0	-442.578	-425.545	-17.0331	797438	7.938826	0.998577	0.999636	1.00036	1.00142	4.034207
2451	1	-434.76	-426.695	-8.06514	989516.5	9.442992	0.998722	0.999673	1.00033	1.00128	3.0164
2452	0	-448.422	-428.501	-19.9203	502924.1	6.143212	0.998208	0.999542	1.00046	1.00179	4.364405
2453	1	-430.384	-422.076	-8.30794	268180.6	12.60854	0.997547	0.999372	1.00063	1.00246	2.984793
2454	0	-448.494	-428.961	-19.5337	317829.5	8.003967	0.997746	0.999423	1.00057	1.00226	4.345858
2455	1	-432.258	-419.391	-12.8673	635039.1	8.404578	0.998405	0.999592	1.00041	1.0016	3.527751
2456	0	-437.217	-419.96	-17.2574	919952.5	10.20732	0.998675	0.999661	1.00034	1.00133	3.92774
2457	1	-438.917	-418.751	-20.1659	259672	4.275448	0.997507	0.999362	1.00064	1.0025	3.618211
2458	0	-439.291	-421.227	-18.0637	711242.5	5.881282	0.998493	0.999615	1.00038	1.00151	4.007518
2459	1	-421.286	-409.635	-11.6509	33550.04	10.40606	0.993069	0.998219	1.00176	1.00695	3.371289
2460	0	-450.739	-431.17	-19.5694	354797.6	7.160477	0.997867	0.999454	1.00054	1.00213	4.373119
2461	1	-432.569	-415.301	-17.2673	53579.18	7.79823	0.994514	0.998592	1.0014	1.0055	4.064968
2462	0	-432.518	-418.008	-14.5097	786938.9	7.489333	0.998567	0.999634	1.00037	1.00143	3.694582
2463	1	-441.889	-423.1	-18.7886	975741.3	6.594135	0.998713	0.999671	1.00033	1.00129	4.235134
2464	0	-432.326	-416.613	-15.7132	178929	7.510576	0.996997	0.999231	1.00077	1.00301	3.856248
2465	1	-434.747	-422.528	-12.2184	77620.63	9.031722	0.995441	0.998831	1.00116	1.00457	3.46001
2466	0	-428.941	-418.54	-10.4011	64413.23	7.554169	0.994996	0.998716	1.00127	1.00501	3.154922
2467	1	-440.379	-418.641	-21.738	463707.7	5.06701	0.998134	0.999523	1.00048	1.00187	4.438261
2468	0	-447.31	-434.466	-12.8441	897378.5	8.564755	0.998658	0.999657	1.00034	1.00134	3.528069
2469	1	-437.474	-425.277	-12.1965	654001.5	11.17758	0.998429	0.999598	1.0004	1.00157	3.384753
2470	0	-429.174	-418.293	-10.8813	923600	10.27285	0.998678	0.999662	1.00034	1.00132	3.301293
2471	1	-441.31	-423.451	-17.8591	423646.9	11.11504	0.998048	0.999501	1.0005	1.00195	3.897717
2472	0	-426.925	-415.663	-11.2622	509432.6	9.910524	0.99822	0.999545	1.00045	1.00178	3.348168
2473	1	-438.8	-426.805	-11.9948	933639.2	9.310987	0.998685	0.999664	1.00034	1.00132	3.434151
2474	0	-433.345	-419.463	-13.8816	789053.5	8.332166	0.998569	0.999634	1.00037	1.00143	3.647612
2475	1	-438.155	-420.875	-17.2798	659968.4	8.026627	0.998436	0.9996	1.0004	1.00157	4.063842
2476	0	-440.818	-418.117	-22.7009	890600.6	7.870155	0.998653	0.999656	1.00034	1.00135	4.754888
2477	1	-431.493	-413.55	-17.9432	616566.9	10.3353	0.998382	0.999586	1.00041	1.00162	3.982763
2478	0	-431.009	-417.306	-13.7035	416993.7	9.180033	0.998032	0.999497	1.0005	1.00197	3.621206
2479	1	-439.995	-429.356	-10.6389	124864.9	10.52146	0.996405	0.999079	1.00092	1.0036	3.270522
2480	0	-433.428	-418.639	-14.789	137142	7.197292	0.99657	0.999121	1.00087	1.00343	3.709045
2481	1	-430.063	-420.158	-9.90548	497867.5	9.1295	0.998199	0.999539	1.00046	1.0018	3.206389
2482	0	-434.292	-422.918	-11.3743	136168.4	7.997644	0.996557	0.999118	1.00088	1.00345	3.325971
2483	1	-441.897	-423.647	-18.2501	449102.3	9.331142	0.998104	0.999515	1.00048	1.0019	4.104322
2484	0	-432.644	-419.107	-13.5371	277807.2	7.108575	0.997589	0.999383	1.00061	1.00241	3.524147
2485	1	-435.257	-420.416	-14.8414	749008	7.552628	0.998532	0.999624	1.00037	1.00147	3.742639
2486	0	-440.918	-426.036	-14.882	618059.6	8.013998	0.998384	0.999587	1.00041	1.00162	3.76488
2487	1	-431.159	-415.106	-16.0531	908853.7	10.78552	0.998667	0.999659	1.00034	1.00133	3.763385
2488	0	-437.509	-425.584	-11.9254	353936.9	9.314819	0.997864	0.999453	1.00054	1.00214	3.426667
2489	1	-432.515	-415.504	-17.0117	264555.8	6.909493	0.99753	0.999368	1.00063	1.00247	3.998649
2490	0	-434.115	-421.089	-13.0256	373860.1	12.03709	0.997922	0.999468	1.00053	1.00208	3.400762
2491	1	-436.947	-419.556	-17.3903	783391.7	8.76771	0.998564	0.999633	1.00037	1.00144	4.048445
2492	0	-428.02	-414.248	-13.772	965500.9	10.82313	0.998707	0.999669	1.00033	1.00129	3.54946
2493	1	-433.728	-416.755	-16.9733	199571.4	14.81627	0.997156	0.999272	1.00073	1.00285	3.454465
2494	0	-442.315	-424.199	-18.1157	416348.1	8.267939	0.998031	0.999496	1.0005	1.00197	4.158728
2495	1	-443.476	-420.919	-22.5565	349892.5	5.079235	0.997852	0.99945	1.00055	1.00215	4.603885
2496	0	-444.06	-424.485	-19.5747	555459.6	5.437368	0.998295	0.999564	1.00044	1.00171	4.152607
2497	1	-436.962	-424.869	-12.0931	400005.4	8.397466	0.997991	0.999486	1.00051	1.00201	3.435396
2498	0	-445.242	-424.611	-20.6318	965941.1	8.040006	0.998707	0.999669	1.00033	1.00129	4.480506
2499	1	-429.326	-416.848	-12.4779	230783.4	10.75137	0.997355	0.999323	1.00067	1.00265	3.433699
2500	0	-446.487	-427.75	-18.7367	458858	8.877711	0.998124	0.99952	1.00048	1.00188	4.193805
2501	1	-428.822	-418.594	-10.2279	729448.4	10.40012	0.998512	0.999619	1.00038	1.00149	3.234685
2502	0	-437.771	-421.038	-16.7327	899321.1	8.911935	0.99866	0.999657	1.00034	1.00134	3.966315
2503	1	-436.499	-424.962	-11.5365	77014.85	9.488778	0.995423	0.998826	1.00117	1.00458	3.38354
2504	0	-434.489	-422.068	-12.4208	568598.6	14.05205	0.998315	0.999569	1.00043	1.00169	3.204871
2505	1	-442.676	-428.834	-13.8427	45307.71	7.199275	0.994035	0.998468	1.00152	1.00598	3.57779
2506	0	-435.896	-424.144	-11.7522	170404.5	10.48812	0.996922	0.999212	1.00078	1.00308	3.377713
2507	1	-437.606	-421.631	-15.9756	863886.5	7.814607	0.998633	0.99965	1.00035	1.00137	3.899599
2508	0	-444.526	-424.74	-19.7853	204832	6.087495	0.997193	0.999281	1.00072	1.00281	4.33461
2509	1	-436.656	-418.358	-18.2986	503073.6	8.353041	0.998208	0.999542	1.00046	1.00179	4.176669
2510	0	-437.332	-421.497	-15.8343	988188.4	6.794671	0.998722	0.999673	1.00033	1.00128	3.814932
2511	1	-425.648	-415.536	-10.1117	888393.1	9.485649	0.998652	0.999655	1.00034	1.00135	3.233369
2512	0	-435.763	-423.418	-12.3452	670325.6	11.71932	0.998448	0.999603	1.0004	1.00155	3.365
2513	1	-428.631	-419.576	-9.05472	600341.9	11.77806	0.99836	0.999581	1.00042	1.00164	3.081855
2514	0	-433.668	-418.985	-14.6826	645877.8	6.230422	0.998419	0.999596	1.0004	1.00158	3.534508
2515	1	-435.667	-420.584	-15.0832	912579.2	8.518097	0.99867	0.99966	1.00034	1.00133	3.790193
2516	0	-428.652	-410.893	-17.7589	900164.4	8.814915	0.998661	0.999657	1.00034	1.00134	4.087603
2517	1	-434.037	-425.774	-8.26303	293888.6	10.53759	0.997656	0.9994	1.0006	1.00235	3.04454
2518	0	-434.929	-414.561	-20.3678	996049.4	7.082735	0.998727	0.999674	1.00033	1.00127	4.48518
2519	1	-435.075	-422.994	-12.0804	669736.7	8.356924	0.998447	0.999603	1.0004	1.00155	3.432404
2520	0	-439.149	-419.003	-20.146	219158	7.519309	0.997286	0.999305	1.00069	1.00272	4.446159
2521	1	-428.852	-420.411	-8.44052	589729.6	14.32741	0.998345	0.999577	1.00042	1.00166	2.906324
2522	0	-439.722	-420.994	-18.7286	736578.5	7.708679	0.998519	0.999621	1.00038	1.00148	4.254632
2523	1	-446.056	-435.691	-10.3658	766740.4	10.41702	0.998549	0.999629	1.00037	1.00145	3.247494
2524	0	-438.29	-419.617	-18.6731	244384.1	10.40653	0.99743	0.999342	1.00066	1.00257	4.046053
2525	1	-443.826	-431.774	-12.0525	233380.3	7.601844	0.99737	0.999327	1.00067	1.00263	3.378435
2526	0	-433.851	-419.223	-14.6278	236470.2	7.657279	0.997387	0.999331	1.00067	1.00262	3.720167
2527	1	-427.399	-418.174	-9.22559	579237.9	8.867145	0.99833	0.999573	1.00043	1.00167	3.121986
2528	0	-431.95	-420.554	-11.3951	193493.2	12.3781	0.997112	0.99926	1.00074	1.00289	3.244314
2529	1	-427.741	-416.207	-11.5339	349345.8	7.828241	0.99785	0.99945	1.00055	1.00215	3.332414
2530	0	-432.205	-415.274	-16.9307	866084.4	6.114631	0.998634	0.999651	1.00035	1.00137	3.871635
2531	1	-440.779	-426.558	-14.2206	979909.1	9.575238	0.998716	0.999672	1.00033	1.00128	3.662762
2532	0	-423.819	-412.389	-11.4307	611114	11.0729	0.998374	0.999584	1.00041	1.00163	3.321433
2533	1	-439.905	-426.005	-13.9	172262.4	9.06149	0.996939	0.999216	1.00078	1.00306	3.645549
2534	0	-439.645	-417.052	-22.5931	729964.7	4.032457	0.998513	0.99962	1.00038	1.00149	3.971357
2535	1	-430.397	-415.624	-14.7731	824829.6	8.531317	0.998601	0.999642	1.00036	1.0014	3.753658
2536	0	-432.292	-417.889	-14.4027	77908.59	8.384525	0.99545	0.998833	1.00116	1.00456	3.710391
2537	1	-439.18	-418.085	-21.0953	690703.2	11.79638	0.998471	0.999609	1.00039	1.00153	4.101804
2538	0	-433.638	-424.67	-8.96739	96166.84	9.91544	0.995904	0.99895	1.00104	1.0041	3.116621
2539	1	-448.886	-424.442	-24.4442	953234.6	8.624108	0.998698	0.999667	1.00033	1.0013	4.873924
2540	0	-443.979	-419.445	-24.5338	655455.5	6.181569	0.99843	0.999599	1.0004	1.00157	5.115635
2541	1	-422.565	-413.021	-9.54434	295007.7	11.91266	0.997661	0.999401	1.0006	1.00234	3.117352
2542	0	-445.941	-425.802	-20.1388	731574.2	8.316477	0.998514	0.99962	1.00038	1.00149	4.399778
2543	1	-428.155	-414.7	-13.455	820218.8	11.58879	0.998597	0.999641	1.00036	1.0014	3.469023
2544	0	-424.534	-409.501	-15.0328	480613.1	9.790929	0.998167	0.999531	1.00047	1.00183	3.735698
2545	1	-438.813	-426.372	-12.4404	474091.4	12.10901	0.998155	0.999528	1.00047	1.00185	3.34728
2546	0	-431.224	-418.402	-12.8218	810723.6	10.91483	0.998589	0.999639	1.00036	1.00141	3.456417
2547	1	-432.584	-421.425	-11.1588	91416.18	6.821634	0.995799	0.998923	1.00107	1.00421	3.132826
2548	0	-430.426	-417.998	-12.4274	104155	9.260305	0.996064	0.998991	1.001	1.00394	3.481304
2549	1	-433.682	-418.726	-14.956	539783.6	8.04177	0.99827	0.999558	1.00044	1.00173	3.774591
2550	0	-431.801	-416.863	-14.9386	186468.2	8.566341	0.997058	0.999247	1.00075	1.00295	3.772594
2551	1	-439.339	-423.627	-15.7123	282929.5	8.454208	0.997611	0.999389	1.00061	1.00239	3.865375
2552	0	-442.966	-433.518	-9.44775	806462.5	9.065378	0.998585	0.999638	1.00036	1.00142	3.154334
2553	1	-421.831	-412.498	-9.33244	252817	9.739779	0.997473	0.999353	1.00064	1.00253	3.153355
2554	0	-433.432	-417.948	-15.4842	837054	7.454113	0.998611	0.999645	1.00035	1.00139	3.822849
2555	1	-431.522	-416.09	-15.4323	89412.07	9.260065	0.995752	0.998911	1.00108	1.00425	3.805809
2556	0	-440.151	-422.459	-17.6915	484966.9	10.10837	0.998175	0.999533	1.00047	1.00183	3.979292
2557	1	-431.884	-419.734	-12.1502	671993.7	7.947595	0.99845	0.999604	1.0004	1.00155	3.41974
2558	0	-437.579	-421.197	-16.3814	266608.1	6.679901	0.997539	0.99937	1.00063	1.00246	3.881657
2559	1	-432.144	-417.347	-14.7979	747129.9	8.438095	0.99853	0.999624	1.00038	1.00147	3.757308
2560	0	-425.175	-415.16	-10.015	386337.7	10.02201	0.997956	0.999477	1.00052	1.00205	3.221089
2561	1	-444.163	-426.738	-17.4245	470523.1	6.714632	0.998148	0.999526	1.00047	1.00185	4.041389
2562	0	-421.85	-410.941	-10.9087	473688.5	9.145148	0.998154	0.999528	1.00047	1.00185	3.316444
2563	1	-434.716	-418.82	-15.8963	12748.83	6.339778	0.988765	0.997102	1.00285	1.01128	3.752101
2564	0	-429.206	-416.402	-12.8037	494505.8	7.384254	0.998193	0.999538	1.00046	1.00181	3.455823
2565	1	-434.247	-417.118	-17.1285	142549.5	8.198576	0.996635	0.999138	1.00086	1.00337	4.041289
2566	0	-428.522	-415.179	-13.3424	114880.7	7.369328	0.996252	0.99904	1.00096	1.00375	3.527275
2567	1	-440.524	-423.351	-17.1733	104341.1	7.424412	0.996068	0.998992	1.001	1.00394	4.048703
2568	0	-430.908	-420.826	-10.0828	995220.1	11.13129	0.998726	0.999674	1.00033	1.00127	3.197465
2569	1	-433.421	-414.935	-18.4857	682008.9	10.11265	0.998461	0.999606	1.00039	1.00154	4.057441
2570	0	-428.394	-417.869	-10.525	37360.97	8.629553	0.993432	0.998313	1.00167	1.00658	3.260159
2571	1	-440.597	-418.53	-22.0669	890214	6.382365	0.998653	0.999656	1.00034	1.00135	4.727172
2572	0	-436.429	-423.409	-13.0208	634099.8	8.383206	0.998404	0.999592	1.00041	1.0016	3.545543
2573	1	-445.444	-425.453	-19.9908	138943.2	6.879288	0.996592	0.999127	1.00087	1.00341	4.429129
2574	0	-432.052	-418.906	-13.1466	495035.3	9.129922	0.998194	0.999538	1.00046	1.00181	3.5614
2575	1	-448.293	-423.521	-24.7726	720754.7	5.748733	0.998503	0.999617	1.00038	1.0015	5.140701
2576	0	-434.124	-420.481	-13.6431	431154.7	9.72826	0.998065	0.999505	1.00049	1.00194	3.596424
2577	1	-435.232	-421.37	-13.862	343610.5	7.565855	0.997832	0.999445	1.00055	1.00217	3.613927
2578	0	-444.739	-431.71	-13.0297	821953.1	9.313895	0.998598	0.999642	1.00036	1.0014	3.54524
2579	1	-435.92	-416.89	-19.0308	63746.4	6.611132	0.99497	0.99871	1.00128	1.00504	4.273211
2580	0	-438.825	-418.318	-20.5074	372546.4	9.71246	0.997918	0.999467	1.00053	1.00208	4.303825
2581	1	-445.717	-428.282	-17.4348	766189.3	7.089155	0.998548	0.999629	1.00037	1.00145	4.071428
2582	0	-435.899	-424.051	-11.8482	938393.6	11.98152	0.998688	0.999665	1.00033	1.00131	3.306444
2583	1	-445.637	-433.751	-11.8865	367350.4	7.005561	0.997904	0.999464	1.00053	1.0021	3.274534
2584	0	-439.947	-425.918	-14.0295	814068.2	8.250521	0.998592	0.99964	1.00036	1.00141	3.66423
2585	1	-430.218	-411.727	-18.4907	404046.9	7.853264	0.998001	0.999489	1.00051	1.002	4.220417
2586	0	-436.95	-423.611	-13.3391	798513.5	10.98085	0.998578	0.999636	1.00036	1.00142	3.499665
2587	1	-437.824	-420.547	-17.2777	498318.4	12.31931	0.9982	0.99954	1.00046	1.0018	3.725509
2588	0	-436.542	-420.518	-16.024	268429.3	11.21227	0.997548	0.999372	1.00063	1.00245	3.724146
2589	1	-440.048	-420.042	-20.0062	725344.4	7.529782	0.998508	0.999618	1.00038	1.00149	4.427234
2590	0	-440.344	-427.811	-12.5328	105441.3	8.117923	0.996088	0.998997	1.001	1.00392	3.477111
2591	1	-432.678	-424.477	-8.20047	103743.6	10.97437	0.996056	0.998989	1.00101	1.00395	3.031833
2592	0	-430.857	-421.29	-9.56748	864388.5	9.87389	0.998633	0.99965	1.00035	1.00137	3.177318
2593	1	-427.432	-413.249	-14.1828	212540.8	11.5475	0.997244	0.999294	1.0007	1.00276	3.534974
2594	0	-426.133	-420.591	-5.54259	492427.4	11.68813	0.998189	0.999537	1.00046	1.00181	2.784979
2595	1	-438.998	-417.031	-21.9676	703170.9	7.373572	0.998485	0.999612	1.00039	1.00152	4.697452
2596	0	-428.815	-415.144	-13.671	279999.1	7.703575	0.997599	0.999385	1.00061	1.0024	3.598222
2597	1	-435.321	-421.214	-14.1063	741586.2	6.810002	0.998524	0.999623	1.00038	1.00148	3.563079
2598	0	-428.784	-421.892	-6.89122	407624.4	12.55587	0.99801	0.999491	1.00051	1.00199	2.874318
2599	1	-427.612	-420.725	-6.88624	342987.5	9.417506	0.99783	0.999445	1.00055	1.00217	2.890453
2600	0	-431.69	-419.714	-11.9764	649688.9	9.187642	0.998423	0.999597	1.0004	1.00158	3.433041
2601	1	-431.645	-419.648	-11.997	642228	12.59042	0.998414	0.999594	1.0004	1.00159	3.278609
2602	0	-428.624	-417.681	-10.9431	759859	8.60794	0.998542	0.999627	1.00037	1.00146	3.307811
2603	1	-447.12	-426.809	-20.3105	589394.8	6.388612	0.998345	0.999577	1.00042	1.00166	4.452476
2604	0	-427.155	-415.363	-11.7926	537791	9.509614	0.998267	0.999557	1.00044	1.00173	3.410228
2605	1	-438.447	-421.716	-16.7314	229325.3	11.28154	0.997347	0.999321	1.00068	1.00266	3.780768
2606	0	-427.811	-416.347	-11.464	923989.6	7.711101	0.998678	0.999662	1.00034	1.00132	3.312482
2607	1	-431.983	-417.553	-14.4309	553462.9	10.25632	0.998292	0.999563	1.00044	1.00171	3.647838
2608	0	-429.611	-416.837	-12.7738	504326.2	11.39966	0.998211	0.999542	1.00046	1.00179	3.422504
2609	1	-432.498	-416.448	-16.0509	666914.9	6.247321	0.998444	0.999602	1.0004	1.00156	3.757728
2610	0	-432.262	-420.395	-11.8669	858916.6	8.981473	0.998629	0.999649	1.00035	1.00137	3.420857
2611	1	-436.14	-427.715	-8.42492	382377.8	10.24613	0.997945	0.999474	1.00052	1.00206	3.062297
2612	0	-442.811	-426.859	-15.9519	66192.74	7.413563	0.995064	0.998734	1.00126	1.00494	3.883663
2613	1	-435.3	-417.295	-18.0052	578723	9.644679	0.99833	0.999573	1.00043	1.00167	4.052072
2614	0	-441.226	-427.038	-14.1883	334812.6	7.18214	0.997804	0.999438	1.00056	1.0022	3.623968
2615	1	-425.501	-413.122	-12.3793	657251.5	9.970445	0.998433	0.999599	1.0004	1.00157	3.458839
2616	0	-437.467	-420.927	-16.54	59352.63	6.624299	0.994787	0.998663	1.00133	1.00522	3.898225
2617	1	-432.311	-416.977	-15.3347	61226.9	6.72394	0.994868	0.998683	1.00131	1.00514	3.731515
2618	0	-433.737	-418.836	-14.9009	143430	7.765968	0.996646	0.999141	1.00086	1.00336	3.760356
2619	1	-443.183	-421.992	-21.1906	874725.6	6.929734	0.998641	0.999653	1.00035	1.00136	4.603358
2620	0	-431.739	-419.631	-12.1078	950299.8	9.613156	0.998696	0.999667	1.00033	1.0013	3.441313
2621	1	-456.792	-432.949	-23.8432	15947.69	6.381053	0.989953	0.997411	1.00255	1.01008	5.005492
2622	0	-445.243	-428.776	-16.4672	793222.3	8.759224	0.998573	0.999635	1.00036	1.00143	3.94352
2623	1	-430.813	-419.514	-11.2989	65861.65	10.05085	0.995051	0.998731	1.00126	1.00496	3.348448
2624	0	-443.428	-425.175	-18.2536	724736.6	11.34191	0.998507	0.999618	1.00038	1.00149	3.909322
2625	1	-431.705	-419.937	-11.7681	850696.9	9.390605	0.998622	0.999648	1.00035	1.00138	3.40912
2626	0	-434.517	-425.147	-9.37023	325770	9.141048	0.997774	0.99943	1.00057	1.00223	3.148095
2627	1	-445.056	-425.972	-19.0835	956578.7	9.372617	0.998701	0.999668	1.00033	1.0013	4.189798
2628	0	-436.052	-420.15	-15.902	322007.7	5.601638	0.997761	0.999427	1.00057	1.00224	3.544658
2629	1	-433.822	-420.503	-13.3185	811864.8	7.597578	0.99859	0.999639	1.00036	1.00141	3.544632
2630	0	-436.583	-420.165	-16.4183	424570.9	5.93246	0.99805	0.999501	1.0005	1.00195	3.742061
2631	1	-442.04	-423.325	-18.7152	608634.4	8.082454	0.998371	0.999583	1.00042	1.00163	4.240289
2632	0	-427.97	-417.778	-10.1919	417641	8.134053	0.998034	0.999497	1.0005	1.00197	3.190084
2633	1	-452.003	-433.091	-18.9128	323794.7	5.78451	0.997767	0.999429	1.00057	1.00223	4.130047
2634	0	-426.306	-414.857	-11.4492	464999.6	10.07849	0.998137	0.999523	1.00048	1.00186	3.362619
2635	1	-430.696	-418.455	-12.2407	986024.1	8.514992	0.99872	0.999673	1.00033	1.00128	3.456416
2636	0	-438.621	-420.084	-18.5369	687196.6	9.444774	0.998467	0.999608	1.00039	1.00153	4.125194
2637	1	-438.881	-420.351	-18.5305	140522.4	8.523537	0.996611	0.999132	1.00086	1.00339	4.194561
2638	0	-427.503	-420.709	-6.79401	566262.3	12.59083	0.998311	0.999568	1.00043	1.00169	2.865348
2639	1	-435.043	-417.439	-17.6048	978926.5	7.406763	0.998716	0.999672	1.00033	1.00129	4.106477
2640	0	-435.356	-420.517	-14.8395	773391.9	7.863539	0.998555	0.99963	1.00037	1.00145	3.755798
2641	1	-431.767	-422.121	-9.64655	546673	11.42447	0.998281	0.99956	1.00044	1.00172	3.147187
2642	0	-439.08	-426.265	-12.8153	67497.38	11.84195	0.995112	0.998746	1.00125	1.0049	3.396787
2643	1	-428.218	-415.872	-12.3452	972422.7	13.746	0.998711	0.99967	1.00033	1.00129	3.22232
2644	0	-437.049	-426.348	-10.7011	922813.2	8.081714	0.998677	0.999662	1.00034	1.00132	3.248685
